sample_id,task_name,split,source_dataset,input_text,target_text,token_count,loss,surprise_score,replay_selection_score,replay_selection_strategy,was_selected_for_replay
sciq_train_000011,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process called in which living things produce offspring?
Options:
A. photosynthesis
B. diversification
C. variation
D. reproduction
Answer:",reproduction,2,0.0032017396297305822,0.0032017396297305822,0.0032017396297305822,surprise,0
sciq_train_000012,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Scientists use what scale to illustrate the order in which events on earth have happened?
Options:
A. cataclysmic time scale
B. ecological succession
C. geologic time scale
D. fossil record
Answer:",geologic time scale,5,0.4794324040412903,0.4794324040412903,0.4794324040412903,surprise,0
sciq_train_000013,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of tissue runs the length of a stem in vascular bundles?
Options:
A. muscle tissue
B. thermal tissue
C. vascular tissue
D. cardiac tissue
Answer:",vascular tissue,4,0.44922515749931335,0.44922515749931335,0.44922515749931335,surprise,0
sciq_train_000014,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when plant roots absorb liquid water and release water vapor into the atmosphere?
Options:
A. perspiration
B. transpiration
C. sedimentation
D. evaporation
Answer:",transpiration,3,0.0008766406099312007,0.0008766406099312007,0.0008766406099312007,surprise,0
sciq_train_000015,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when electrons are shared equally?
Options:
A. nonpolar bonds
B. metabolized bonds
C. polar bonds
D. helices bonds
Answer:",nonpolar bonds,4,0.00338731799274683,0.00338731799274683,0.00338731799274683,surprise,0
sciq_train_000016,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What do you call aquatic biomes in the ocean?
Options:
A. coastal biomes
B. ocean dwellers
C. marine biomes
D. freshwater biomes
Answer:",marine biomes,4,0.025408223271369934,0.025408223271369934,0.025408223271369934,surprise,0
sciq_train_000017,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where is the food stored before being mixed with the chyme?
Options:
A. top of the stomach
B. hemispherical of the stomach
C. fundus of the stomach
D. histopathology of the stomach
Answer:",fundus of the stomach,6,0.06257004290819168,0.06257004290819168,0.06257004290819168,surprise,0
sciq_train_000018,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reproduction results in offspring that are generally all genetically different?
Options:
A. asexual
B. sexual
C. individual
D. perceptual
Answer:",sexual,2,0.02606433816254139,0.02606433816254139,0.02606433816254139,surprise,0
sciq_train_000019,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The conducting zone of the respiratory system includes the organs and structures not directly involved in what?
Options:
A. gas exchange
B. copper exchange
C. gold exchange
D. helium exchange
Answer:",gas exchange,3,0.008193246088922024,0.008193246088922024,0.008193246088922024,surprise,0
sciq_train_000020,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What do you call taxes placed on products that produce carbon dioxide?
Options:
A. pollution tax
B. chemical tax
C. carbon taxes
D. emission tax
Answer:",carbon taxes,3,0.07210052758455276,0.07210052758455276,0.07210052758455276,surprise,0
sciq_train_000021,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: G2 and s are phases in what process that is important in cell division?
Options:
A. osmosis
B. cytokinesis
C. mitosis
D. tissues
Answer:",mitosis,5,0.01174041535705328,0.01174041535705328,0.01174041535705328,surprise,0
sciq_train_000022,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the biogeochemical cycle that recycles water called?
Options:
A. water theory
B. water cycle
C. Liquid Cycle
D. Water Table
Answer:",water cycle,3,0.007401253562420607,0.007401253562420607,0.007401253562420607,surprise,0
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,0.11028444766998291,0.11028444766998291,0.11028444766998291,surprise,0
sciq_train_000024,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is muscle tissue that is attached to the bone called?
Options:
A. cartilage
B. skeletal tisse
C. epithelial tissue
D. ligament
Answer:",skeletal tisse,6,0.5824241042137146,0.5824241042137146,0.5824241042137146,surprise,0
sciq_train_000025,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Insulin is produced by what part of the body?
Options:
A. thyroid
B. pancreas
C. liver
D. kidneys
Answer:",pancreas,5,0.7326390743255615,0.7326390743255615,0.7326390743255615,surprise,0
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,0.9688218235969543,0.9688218235969543,0.9688218235969543,surprise,0
sciq_train_000027,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the unit of liquid measurement in the metric system?
Options:
A. gallon
B. liter
C. pint
D. cylinder
Answer:",liter,3,0.13374245166778564,0.13374245166778564,0.13374245166778564,surprise,0
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,0.29657986760139465,0.29657986760139465,0.29657986760139465,surprise,0
sciq_train_000029,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are electromagnetic waves created by?
Options:
A. gravitational charges
B. Static Charges
C. particle charges
D. oscillating charges
Answer:",oscillating charges,5,0.40294328331947327,0.40294328331947327,0.40294328331947327,surprise,0
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,0.4499450922012329,0.4499450922012329,0.4499450922012329,surprise,0
sciq_train_000031,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sexual signaling molecules released by fungi are known as what?
Options:
A. sperm
B. hormones
C. vibrations
D. pheromones
Answer:",pheromones,7,0.674944281578064,0.674944281578064,0.674944281578064,surprise,0
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,1.8133612871170044,1.8133612871170044,1.8133612871170044,surprise,0
sciq_train_000033,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is liquid water falling from the sky called?
Options:
A. clouds
B. snow
C. rain
D. evaporation
Answer:",rain,2,0.142774760723114,0.142774760723114,0.142774760723114,surprise,0
sciq_train_000034,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another name for collar cells?
Options:
A. clutches
B. enzymes
C. choanocytes
D. sporozoans
Answer:",choanocytes,6,0.045606210827827454,0.045606210827827454,0.045606210827827454,surprise,0
sciq_train_000035,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Tendons connecting the scapula to the humerus form what, which is the circle of tendons around the shoulder joint?
Options:
A. wrist cuff
B. thigh cuff
C. rotator cuff
D. knee cuff
Answer:",rotator cuff,7,0.2523779273033142,0.2523779273033142,0.2523779273033142,surprise,0
sciq_train_000036,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are the three types of symbiotic relationships?
Options:
A. mutualism, communalism, parasitism
B. symbiosis , communalism , parasitism
C. altruism, conservatism, communalism
D. pledgism, truism, greenism
Answer:","mutualism, communalism, parasitism",11,0.7281373739242554,0.7281373739242554,0.7281373739242554,surprise,0
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,1.1441352367401123,1.1441352367401123,1.1441352367401123,surprise,0
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,0.25211209058761597,0.25211209058761597,0.25211209058761597,surprise,0
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,0.06639545410871506,0.06639545410871506,0.06639545410871506,surprise,0
sciq_train_000040,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Because action potentials are so brief, a neuron can produce hundreds per what?
Options:
A. day
B. minute
C. lifetime
D. second
Answer:",second,2,0.016229957342147827,0.016229957342147827,0.016229957342147827,surprise,0
sciq_train_000041,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the place called where the axon of one neuron meets the dendrite of another?
Options:
A. synapse
B. apoptosis
C. uptake
D. neurotransmitter
Answer:",synapse,6,0.19862042367458344,0.19862042367458344,0.19862042367458344,surprise,0
sciq_train_000042,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Maintaining a high metabolic rate takes a lot of what?
Options:
A. energy
B. power
C. fuel
D. hydrogen
Answer:",energy,2,0.20850645005702972,0.20850645005702972,0.20850645005702972,surprise,0
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,0.6901633143424988,0.6901633143424988,0.6901633143424988,surprise,0
sciq_train_000044,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process bacteria use to break down chemicals into food?
Options:
A. cellular respiration
B. gametogenesis
C. chemosynthesis
D. biosynthesis
Answer:",chemosynthesis,5,0.451939195394516,0.451939195394516,0.451939195394516,surprise,0
sciq_train_000045,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Fluoride ion is widely used in water supplies to help prevent what?
Options:
A. tooth decay
B. bacteria
C. rust
D. chlorine taste
Answer:",tooth decay,3,0.15234287083148956,0.15234287083148956,0.15234287083148956,surprise,0
sciq_train_000046,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Energy comes in discrete packages called what?
Options:
A. quota
B. quasar
C. quanta
D. quasi
Answer:",quanta,3,0.21801458299160004,0.21801458299160004,0.21801458299160004,surprise,0
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,0.1141495630145073,0.1141495630145073,0.1141495630145073,surprise,0
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,0.2536506652832031,0.2536506652832031,0.2536506652832031,surprise,0
sciq_train_000049,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the attachment of ducklings to their mother an example of?
Options:
A. imprinting
B. magnetism
C. impressionism
D. validating
Answer:",imprinting,4,0.019602390006184578,0.019602390006184578,0.019602390006184578,surprise,0
sciq_train_000050,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Different feeding ""positions"" in a food chain or web are associated with what kinds of levels?
Options:
A. autotrophic
B. heptic
C. benthic
D. trophic
Answer:",trophic,4,0.21460266411304474,0.21460266411304474,0.21460266411304474,surprise,0
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,0.04024067893624306,0.04024067893624306,0.04024067893624306,surprise,0
sciq_train_000052,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds cause water to have a high boiling point, leaving most water on earth in a liquid state rather than in a gaseous state?
Options:
A. carbon bonds
B. potassium bonds
C. hydrogen bonds
D. helium bonds
Answer:",hydrogen bonds,3,0.7430257797241211,0.7430257797241211,0.7430257797241211,surprise,0
sciq_train_000053,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which types of compounds are more likely to burn easily?
Options:
A. covalent
B. chlorophyll
C. hydroxyl
D. salty
Answer:",covalent,3,0.03395312279462814,0.03395312279462814,0.03395312279462814,surprise,0
sciq_train_000054,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sounds, chemicals, and visual cues are examples of what between animals?
Options:
A. communication
B. migration
C. procreation
D. circulation
Answer:",communication,2,0.005052824039012194,0.005052824039012194,0.005052824039012194,surprise,0
sciq_train_000055,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the primary component of steel alloys?
Options:
A. iron
B. titanium
C. alluminum
D. carbon
Answer:",iron,2,1.553086757659912,1.553086757659912,1.553086757659912,surprise,0
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,0.02144646644592285,0.02144646644592285,0.02144646644592285,surprise,0
sciq_train_000057,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What system of the body is generally responsible for breathing?
Options:
A. integumentary
B. cardiac
C. respiratory system
D. excretory
Answer:",respiratory system,3,0.1546299010515213,0.1546299010515213,0.1546299010515213,surprise,0
sciq_train_000058,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is a collection of lymphatic tissue that combines with epithelial tissue lining the mucosa throughout the body?
Options:
A. mucosa associated lymphoid tissue (malt)
B. cottony associated lymphoid tissue ( malt )
C. unassociated lymphoid tissue
D. spheroids associated lymphoid tissue ( malt )
Answer:",mucosa associated lymphoid tissue (malt),15,0.07513689249753952,0.07513689249753952,0.07513689249753952,surprise,0
sciq_train_000059,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The genome of an organism consists of one or more what?
Options:
A. dna molecules
B. require molecules
C. hemoglobin molecules
D. rna molecules
Answer:",dna molecules,6,0.014075304381549358,0.014075304381549358,0.014075304381549358,surprise,0
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,0.01912539079785347,0.01912539079785347,0.01912539079785347,surprise,0
sciq_train_000061,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydrocarbons are combined with oxygen in a series of enzymatic steps to product water, carbon dioxide, and energy, which is stored in the form of what?
Options:
A. dormant molecules
B. energy
C. light
D. reactive molecules
Answer:",reactive molecules,3,0.05475751683115959,0.05475751683115959,0.05475751683115959,surprise,0
sciq_train_000062,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of tree loses its leaves each fall and remains leafless in the winter?
Options:
A. conifer
B. annual
C. deciduous
D. perennial
Answer:",deciduous,4,0.35958021879196167,0.35958021879196167,0.35958021879196167,surprise,0
sciq_train_000063,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of an atom is electrically neutral?
Options:
A. neutrons
B. protons
C. electrons
D. newtons
Answer:",neutrons,4,0.04165622591972351,0.04165622591972351,0.04165622591972351,surprise,0
sciq_train_000064,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Organic substances, including proteins, carbohydrates, and oils, contain what element?
Options:
A. acid
B. carbon
C. iron
D. oxygen
Answer:",carbon,2,0.013833868317306042,0.013833868317306042,0.013833868317306042,surprise,0
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,0.15016226470470428,0.15016226470470428,0.15016226470470428,surprise,0
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,0.05403672531247139,0.05403672531247139,0.05403672531247139,surprise,0
sciq_train_000067,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Much of the iron produced is refined and converted into what?
Options:
A. wood
B. plastic
C. sugar
D. steel
Answer:",steel,2,0.02918200008571148,0.02918200008571148,0.02918200008571148,surprise,0
sciq_train_000068,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The strength of acids is measured on what scale?
Options:
A. qcd
B. Killalot
C. μg
D. ph
Answer:",ph,4,0.3056524395942688,0.3056524395942688,0.3056524395942688,surprise,0
sciq_train_000069,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Transporting blood is the main job of the heart and what?
Options:
A. bones
B. areolas
C. blood vessels
D. lymphatic system
Answer:",blood vessels,3,0.006202921271324158,0.006202921271324158,0.006202921271324158,surprise,0
sciq_train_000070,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What larger theory is einstein's equation part of?
Options:
A. theory of relativity
B. cycle of relativity
C. law of relativity
D. excess of relativity
Answer:",theory of relativity,5,0.0293511264026165,0.0293511264026165,0.0293511264026165,surprise,0
sciq_train_000071,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What simple sugar is the cell's primary source of energy?
Options:
A. nicotine
B. carbon
C. glucose
D. chloride
Answer:",glucose,2,0.06262601912021637,0.06262601912021637,0.06262601912021637,surprise,0
sciq_train_000072,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process tends to be external in aquatic species and internal in terrestrial species?
Options:
A. infection
B. pollination
C. migration
D. fertilization
Answer:",fertilization,3,0.03598523139953613,0.03598523139953613,0.03598523139953613,surprise,0
sciq_train_000073,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Red-green color blindness is an example of a sex-linked condition caused by what?
Options:
A. genetic disorder
B. recessive allele
C. phenotype
D. dominant gene
Answer:",recessive allele,7,0.01944282464683056,0.01944282464683056,0.01944282464683056,surprise,0
sciq_train_000074,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What can be switched off by a protein called the trp repressor?
Options:
A. the operon
B. the chaperone protein
C. the cytokine
D. the genetic precursor
Answer:",the operon,4,0.04557918384671211,0.04557918384671211,0.04557918384671211,surprise,0
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,0.12118557840585709,0.12118557840585709,0.12118557840585709,surprise,0
sciq_train_000076,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process do all species use to make the next generation?
Options:
A. differentiation
B. separation
C. variation
D. reproduction
Answer:",reproduction,2,0.006511002779006958,0.006511002779006958,0.006511002779006958,surprise,0
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,0.13645946979522705,0.13645946979522705,0.13645946979522705,surprise,0
sciq_train_000078,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where are the oceans most polluted?
Options:
A. along reefs
B. in warmer waters
C. on the ocean floor
D. along coasts
Answer:",along coasts,4,0.10977490246295929,0.10977490246295929,0.10977490246295929,surprise,0
sciq_train_000079,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Air quality is a measure of what in the air?
Options:
A. pollutants
B. water
C. clouds
D. gases
Answer:",pollutants,2,1.432017207145691,1.432017207145691,1.432017207145691,surprise,0
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,0.06081143394112587,0.06081143394112587,0.06081143394112587,surprise,0
sciq_train_000081,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Respectively, which parts of the circulatory system carry blood from the heart toward capillaries, and return blood to the heart from capillaries?
Options:
A. arteries and veins
B. arteries and capillaries
C. parasites and veins
D. organs and veins
Answer:",arteries and veins,6,0.03592776134610176,0.03592776134610176,0.03592776134610176,surprise,0
sciq_train_000082,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What's it called when the reaction is sped up until equilibrium is established?
Options:
A. favoring
B. division
C. pushing
D. limiting
Answer:",favoring,3,0.3314528167247772,0.3314528167247772,0.3314528167247772,surprise,0
sciq_train_000083,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the ability of an atom to emit charged particles and energy from its nucleus called?
Options:
A. conductivity
B. power
C. accumulation
D. radioactivity
Answer:",radioactivity,3,0.04653387889266014,0.04653387889266014,0.04653387889266014,surprise,0
sciq_train_000084,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: In the stomach, which material's arrival triggers churning and the release of gastric juices?
Options:
A. acid
B. bile
C. hair
D. food
Answer:",food,2,0.21981777250766754,0.21981777250766754,0.21981777250766754,surprise,0
sciq_train_000085,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What shapes, supports, and protects the cell?
Options:
A. the epithelium
B. the chloroplast
C. the cell wall
D. the mesothelium
Answer:",the cell wall,4,0.06906246393918991,0.06906246393918991,0.06906246393918991,surprise,0
sciq_train_000086,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Plants are complex organisms with tissues organized into what?
Options:
A. systems
B. families
C. organs
D. carbons
Answer:",organs,3,0.1940111666917801,0.1940111666917801,0.1940111666917801,surprise,0
sciq_train_000087,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Water behind a dam has potential energy. moving water, such as in a waterfall or a rapidly flowing river, has this?
Options:
A. compression energy
B. kinetic energy
C. residual energy
D. thermal energy
Answer:",kinetic energy,4,0.3834238052368164,0.3834238052368164,0.3834238052368164,surprise,0
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,0.12972165644168854,0.12972165644168854,0.12972165644168854,surprise,0
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,0.713638186454773,0.713638186454773,0.713638186454773,surprise,0
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,0.7516472339630127,0.7516472339630127,0.7516472339630127,surprise,0
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,0.09859811514616013,0.09859811514616013,0.09859811514616013,surprise,0
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,0.16265644133090973,0.16265644133090973,0.16265644133090973,surprise,0
sciq_train_000093,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which class of acids acetic acid (ch 3 cooh) belongs to?
Options:
A. common acids
B. organic acids
C. anorganic acids
D. strong acids
Answer:",organic acids,3,0.00577143207192421,0.00577143207192421,0.00577143207192421,surprise,0
sciq_train_000094,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another word for brooding- keeping eggs warm while the embryos develop?
Options:
A. incubation
B. fertilization
C. spawning
D. hibernation
Answer:",incubation,4,0.21336472034454346,0.21336472034454346,0.21336472034454346,surprise,0
sciq_train_000095,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of evolution often happens in species that have symbiotic relationships?
Options:
A. coevolution
B. retrogression
C. succession
D. spontaneous evolution
Answer:",coevolution,4,0.012135833501815796,0.012135833501815796,0.012135833501815796,surprise,0
sciq_train_000096,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Rise divided by run is called what?
Options:
A. slope
B. mound
C. hill
D. steep
Answer:",slope,2,0.8464752435684204,0.8464752435684204,0.8464752435684204,surprise,0
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,0.06267096102237701,0.06267096102237701,0.06267096102237701,surprise,0
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,0.8428728580474854,0.8428728580474854,0.8428728580474854,surprise,0
sciq_train_000099,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What happens when turgid cells in a nonwoody tissue push against each other?
Options:
A. the tissue melts
B. the tissues merge
C. the tissue dies
D. the tissue stiffens
Answer:",the tissue stiffens,6,0.01569286175072193,0.01569286175072193,0.01569286175072193,surprise,0
