sample_id,task_name,split,source_dataset,input_text,target_text,token_count,epoch,step,loss,surprise_score,replay_selection_strategy,was_added_to_replay_buffer,replay_selection_score
sciq_train_000099,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What happens when turgid cells in a nonwoody tissue push against each other?
Options:
A. the tissue melts
B. the tissues merge
C. the tissue dies
D. the tissue stiffens
Answer:",the tissue stiffens,6,1,27,1.7972074747085571,1.7972074747085571,random,0,0.11333550838955986
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,1,28,0.03140843287110329,0.03140843287110329,random,0,0.16549009603874587
sciq_train_000014,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when plant roots absorb liquid water and release water vapor into the atmosphere?
Options:
A. perspiration
B. transpiration
C. sedimentation
D. evaporation
Answer:",transpiration,3,1,28,0.49020257592201233,0.49020257592201233,random,1,0.9081471255324411
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,1,29,0.607764482498169,0.607764482498169,random,1,0.9869133572167849
sciq_train_000004,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the branch of science that studies the physical world?
Options:
A. Ecology
B. botany
C. physics
D. social science
Answer:",physics,3,1,29,0.29356157779693604,0.29356157779693604,random,0,0.6246427151641883
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,1,30,0.1163792684674263,0.1163792684674263,random,1,0.9660689693524828
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,1,30,1.2840014696121216,1.2840014696121216,random,1,0.9957958982958577
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,1,31,0.6144802570343018,0.6144802570343018,random,1,0.8673753576814278
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,1,31,0.6940314173698425,0.6940314173698425,random,0,0.6598878413929096
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,1,32,0.8777335286140442,0.8777335286140442,random,0,0.23090527543866723
sciq_train_000018,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reproduction results in offspring that are generally all genetically different?
Options:
A. asexual
B. sexual
C. individual
D. perceptual
Answer:",sexual,2,1,32,0.3643953204154968,0.3643953204154968,random,0,0.24766843958981033
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,1,33,0.7713218331336975,0.7713218331336975,random,0,0.5429055242430133
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,1,33,1.2530710697174072,1.2530710697174072,random,0,0.30424136223798715
sciq_train_000009,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are prokaryotic cells filled with?
Options:
A. chlorophyll
B. cytoplasm
C. protein
D. rna
Answer:",cytoplasm,4,1,34,0.8371119499206543,0.8371119499206543,random,0,0.3238025115852792
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,1,34,0.23756566643714905,0.23756566643714905,random,0,0.6319111358142613
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,1,35,1.6999934911727905,1.6999934911727905,random,0,0.11788177621626506
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,1,35,0.6409415602684021,0.6409415602684021,random,0,0.6106327968738472
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,1,36,1.243623971939087,1.243623971939087,random,0,0.47677590170189443
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,1,36,0.9774131178855896,0.9774131178855896,random,0,0.6195193962756503
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,1,37,1.6069365739822388,1.6069365739822388,random,0,0.4042050003871449
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,1,37,0.47615596652030945,0.47615596652030945,random,0,0.6855800248643172
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,1,38,0.09882790595293045,0.09882790595293045,random,0,0.21222399782348667
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,1,38,2.102999210357666,2.102999210357666,random,1,0.9889977542051468
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,1,39,1.6406446695327759,1.6406446695327759,random,1,0.8334448337274794
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,1,39,2.058043956756592,2.058043956756592,random,0,0.47798436810875844
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,1,40,1.769660472869873,1.769660472869873,random,0,0.5537063744388344
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,1,40,0.6696498990058899,0.6696498990058899,random,0,0.35270463594584467
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,1,41,0.0751379132270813,0.0751379132270813,random,0,0.18015144034587638
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,1,41,1.5889681577682495,1.5889681577682495,random,1,0.9428021066833233
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,1,42,0.6921378374099731,0.6921378374099731,random,0,0.7679580650333515
sciq_train_000002,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe when a liquid is the temperature at which its equilibrium vapor pressure is equal to the pressure exerted on the liquid by its gaseous surroundings?
Options:
A. freezing point
B. evaporating point
C. burning point
D. boiling point
Answer:",boiling point,3,1,42,0.19938136637210846,0.19938136637210846,random,0,0.001896587186652643
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,1,43,0.601455807685852,0.601455807685852,random,1,0.8581119288632092
sciq_train_000001,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Virtually every task performed by living organisms requires this?
Options:
A. energy
B. metals
C. solids
D. mineral
Answer:",energy,2,1,43,3.478306293487549,3.478306293487549,random,0,0.04024022827801632
sciq_train_000007,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of the heart receives the blood is pumped from veins of the systemic circuit?
Options:
A. right atrium
B. left atrium
C. right ventricle
D. left ventricle
Answer:",right atrium,4,1,44,1.2184159755706787,1.2184159755706787,random,0,0.28284079595903366
sciq_train_000041,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the place called where the axon of one neuron meets the dendrite of another?
Options:
A. synapse
B. apoptosis
C. uptake
D. neurotransmitter
Answer:",synapse,6,1,44,0.5390400290489197,0.5390400290489197,random,0,0.29833697190849096
sciq_train_000042,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Maintaining a high metabolic rate takes a lot of what?
Options:
A. energy
B. power
C. fuel
D. hydrogen
Answer:",energy,2,1,45,0.3153883218765259,0.3153883218765259,random,0,0.3602927752190209
sciq_train_000024,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is muscle tissue that is attached to the bone called?
Options:
A. cartilage
B. skeletal tisse
C. epithelial tissue
D. ligament
Answer:",skeletal tisse,6,1,45,0.7232794761657715,0.7232794761657715,random,0,0.10446978104760962
sciq_train_000085,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What shapes, supports, and protects the cell?
Options:
A. the epithelium
B. the chloroplast
C. the cell wall
D. the mesothelium
Answer:",the cell wall,4,1,46,0.5116962790489197,0.5116962790489197,random,0,0.6412825696334474
sciq_train_000031,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sexual signaling molecules released by fungi are known as what?
Options:
A. sperm
B. hormones
C. vibrations
D. pheromones
Answer:",pheromones,7,1,46,0.4762766659259796,0.4762766659259796,random,1,0.8519663530905581
sciq_train_000062,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of tree loses its leaves each fall and remains leafless in the winter?
Options:
A. conifer
B. annual
C. deciduous
D. perennial
Answer:",deciduous,4,1,47,0.30557432770729065,0.30557432770729065,random,1,0.9681480742807919
sciq_train_000013,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of tissue runs the length of a stem in vascular bundles?
Options:
A. muscle tissue
B. thermal tissue
C. vascular tissue
D. cardiac tissue
Answer:",vascular tissue,4,1,47,0.3214585781097412,0.3214585781097412,random,1,0.7818883112668329
sciq_train_000081,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Respectively, which parts of the circulatory system carry blood from the heart toward capillaries, and return blood to the heart from capillaries?
Options:
A. arteries and veins
B. arteries and capillaries
C. parasites and veins
D. organs and veins
Answer:",arteries and veins,6,1,48,0.11363983154296875,0.11363983154296875,random,0,0.2565518813345661
sciq_train_000006,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reactions are involved in processes ranging from the contraction of muscles to the digestion of food?
Options:
A. liquid
B. mineral
C. atomical
D. chemical
Answer:",chemical,2,1,48,0.43515917658805847,0.43515917658805847,random,0,0.6296667600471545
sciq_train_000055,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the primary component of steel alloys?
Options:
A. iron
B. titanium
C. alluminum
D. carbon
Answer:",iron,2,1,49,1.7410625219345093,1.7410625219345093,random,0,0.20092650950622482
sciq_train_000025,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Insulin is produced by what part of the body?
Options:
A. thyroid
B. pancreas
C. liver
D. kidneys
Answer:",pancreas,5,1,49,1.2489919662475586,1.2489919662475586,random,0,0.5566051348938338
