sample_id,task_name,split,source_dataset,input_text,target_text,token_count,loss,surprise_score,replay_selection_score,replay_selection_strategy,was_selected_for_replay
sciq_train_000021,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: G2 and s are phases in what process that is important in cell division?
Options:
A. osmosis
B. cytokinesis
C. mitosis
D. tissues
Answer:",mitosis,5,0.006056331098079681,0.006056331098079681,0.006056331098079681,surprise,0
sciq_train_000022,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the biogeochemical cycle that recycles water called?
Options:
A. water theory
B. water cycle
C. Liquid Cycle
D. Water Table
Answer:",water cycle,3,0.0004573735932353884,0.0004573735932353884,0.0004573735932353884,surprise,0
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,0.05776205286383629,0.05776205286383629,0.05776205286383629,surprise,1
sciq_train_000024,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is muscle tissue that is attached to the bone called?
Options:
A. cartilage
B. skeletal tisse
C. epithelial tissue
D. ligament
Answer:",skeletal tisse,6,0.010455261915922165,0.010455261915922165,0.010455261915922165,surprise,0
sciq_train_000025,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Insulin is produced by what part of the body?
Options:
A. thyroid
B. pancreas
C. liver
D. kidneys
Answer:",pancreas,5,0.0031207839492708445,0.0031207839492708445,0.0031207839492708445,surprise,0
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,0.13212434947490692,0.13212434947490692,0.13212434947490692,surprise,1
sciq_train_000027,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the unit of liquid measurement in the metric system?
Options:
A. gallon
B. liter
C. pint
D. cylinder
Answer:",liter,3,0.11568934470415115,0.11568934470415115,0.11568934470415115,surprise,1
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,0.005119335372000933,0.005119335372000933,0.005119335372000933,surprise,0
sciq_train_000029,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are electromagnetic waves created by?
Options:
A. gravitational charges
B. Static Charges
C. particle charges
D. oscillating charges
Answer:",oscillating charges,5,0.0012484716717153788,0.0012484716717153788,0.0012484716717153788,surprise,0
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,0.4074838161468506,0.4074838161468506,0.4074838161468506,surprise,1
sciq_train_000031,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sexual signaling molecules released by fungi are known as what?
Options:
A. sperm
B. hormones
C. vibrations
D. pheromones
Answer:",pheromones,7,0.009852821007370949,0.009852821007370949,0.009852821007370949,surprise,0
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,0.0008426946587860584,0.0008426946587860584,0.0008426946587860584,surprise,0
sciq_train_000033,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is liquid water falling from the sky called?
Options:
A. clouds
B. snow
C. rain
D. evaporation
Answer:",rain,2,0.0023333767894655466,0.0023333767894655466,0.0023333767894655466,surprise,0
sciq_train_000034,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another name for collar cells?
Options:
A. clutches
B. enzymes
C. choanocytes
D. sporozoans
Answer:",choanocytes,6,0.00047768279910087585,0.00047768279910087585,0.00047768279910087585,surprise,0
sciq_train_000035,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Tendons connecting the scapula to the humerus form what, which is the circle of tendons around the shoulder joint?
Options:
A. wrist cuff
B. thigh cuff
C. rotator cuff
D. knee cuff
Answer:",rotator cuff,7,0.007496736943721771,0.007496736943721771,0.007496736943721771,surprise,0
sciq_train_000036,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are the three types of symbiotic relationships?
Options:
A. mutualism, communalism, parasitism
B. symbiosis , communalism , parasitism
C. altruism, conservatism, communalism
D. pledgism, truism, greenism
Answer:","mutualism, communalism, parasitism",11,0.026021569967269897,0.026021569967269897,0.026021569967269897,surprise,1
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,1.1179919242858887,1.1179919242858887,1.1179919242858887,surprise,1
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,0.001354472478851676,0.001354472478851676,0.001354472478851676,surprise,0
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,6.30959912086837e-05,6.30959912086837e-05,6.30959912086837e-05,surprise,0
sciq_train_000040,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Because action potentials are so brief, a neuron can produce hundreds per what?
Options:
A. day
B. minute
C. lifetime
D. second
Answer:",second,2,0.0036164664197713137,0.0036164664197713137,0.0036164664197713137,surprise,0
sciq_train_000041,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the place called where the axon of one neuron meets the dendrite of another?
Options:
A. synapse
B. apoptosis
C. uptake
D. neurotransmitter
Answer:",synapse,6,0.03268224373459816,0.03268224373459816,0.03268224373459816,surprise,1
sciq_train_000042,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Maintaining a high metabolic rate takes a lot of what?
Options:
A. energy
B. power
C. fuel
D. hydrogen
Answer:",energy,2,0.05075571686029434,0.05075571686029434,0.05075571686029434,surprise,1
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,0.10140357911586761,0.10140357911586761,0.10140357911586761,surprise,1
sciq_train_000044,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process bacteria use to break down chemicals into food?
Options:
A. cellular respiration
B. gametogenesis
C. chemosynthesis
D. biosynthesis
Answer:",chemosynthesis,5,0.03347425162792206,0.03347425162792206,0.03347425162792206,surprise,1
sciq_train_000045,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Fluoride ion is widely used in water supplies to help prevent what?
Options:
A. tooth decay
B. bacteria
C. rust
D. chlorine taste
Answer:",tooth decay,3,7.668705802643672e-05,7.668705802643672e-05,7.668705802643672e-05,surprise,0
sciq_train_000046,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Energy comes in discrete packages called what?
Options:
A. quota
B. quasar
C. quanta
D. quasi
Answer:",quanta,3,0.009038949385285378,0.009038949385285378,0.009038949385285378,surprise,0
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,0.002225609263405204,0.002225609263405204,0.002225609263405204,surprise,0
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,6.417172699002549e-05,6.417172699002549e-05,6.417172699002549e-05,surprise,0
sciq_train_000049,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the attachment of ducklings to their mother an example of?
Options:
A. imprinting
B. magnetism
C. impressionism
D. validating
Answer:",imprinting,4,0.0006807707832194865,0.0006807707832194865,0.0006807707832194865,surprise,0
sciq_train_000050,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Different feeding ""positions"" in a food chain or web are associated with what kinds of levels?
Options:
A. autotrophic
B. heptic
C. benthic
D. trophic
Answer:",trophic,4,0.024325231090188026,0.024325231090188026,0.024325231090188026,surprise,1
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,0.00171230873093009,0.00171230873093009,0.00171230873093009,surprise,0
sciq_train_000052,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds cause water to have a high boiling point, leaving most water on earth in a liquid state rather than in a gaseous state?
Options:
A. carbon bonds
B. potassium bonds
C. hydrogen bonds
D. helium bonds
Answer:",hydrogen bonds,3,0.6172438263893127,0.6172438263893127,0.6172438263893127,surprise,1
sciq_train_000053,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which types of compounds are more likely to burn easily?
Options:
A. covalent
B. chlorophyll
C. hydroxyl
D. salty
Answer:",covalent,3,9.805570152821019e-05,9.805570152821019e-05,9.805570152821019e-05,surprise,0
sciq_train_000054,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sounds, chemicals, and visual cues are examples of what between animals?
Options:
A. communication
B. migration
C. procreation
D. circulation
Answer:",communication,2,0.0009983530035242438,0.0009983530035242438,0.0009983530035242438,surprise,0
sciq_train_000055,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the primary component of steel alloys?
Options:
A. iron
B. titanium
C. alluminum
D. carbon
Answer:",iron,2,0.09005709737539291,0.09005709737539291,0.09005709737539291,surprise,1
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,0.0003021993616130203,0.0003021993616130203,0.0003021993616130203,surprise,0
sciq_train_000057,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What system of the body is generally responsible for breathing?
Options:
A. integumentary
B. cardiac
C. respiratory system
D. excretory
Answer:",respiratory system,3,0.010206936858594418,0.010206936858594418,0.010206936858594418,surprise,0
sciq_train_000058,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is a collection of lymphatic tissue that combines with epithelial tissue lining the mucosa throughout the body?
Options:
A. mucosa associated lymphoid tissue (malt)
B. cottony associated lymphoid tissue ( malt )
C. unassociated lymphoid tissue
D. spheroids associated lymphoid tissue ( malt )
Answer:",mucosa associated lymphoid tissue (malt),15,0.0035812617279589176,0.0035812617279589176,0.0035812617279589176,surprise,0
sciq_train_000059,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The genome of an organism consists of one or more what?
Options:
A. dna molecules
B. require molecules
C. hemoglobin molecules
D. rna molecules
Answer:",dna molecules,6,0.0038916768971830606,0.0038916768971830606,0.0038916768971830606,surprise,0
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,0.00036091668880544603,0.00036091668880544603,0.00036091668880544603,surprise,0
sciq_train_000061,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydrocarbons are combined with oxygen in a series of enzymatic steps to product water, carbon dioxide, and energy, which is stored in the form of what?
Options:
A. dormant molecules
B. energy
C. light
D. reactive molecules
Answer:",reactive molecules,3,0.004850967321544886,0.004850967321544886,0.004850967321544886,surprise,0
sciq_train_000062,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of tree loses its leaves each fall and remains leafless in the winter?
Options:
A. conifer
B. annual
C. deciduous
D. perennial
Answer:",deciduous,4,0.000435194669989869,0.000435194669989869,0.000435194669989869,surprise,0
sciq_train_000063,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of an atom is electrically neutral?
Options:
A. neutrons
B. protons
C. electrons
D. newtons
Answer:",neutrons,4,0.0030978729482740164,0.0030978729482740164,0.0030978729482740164,surprise,0
sciq_train_000064,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Organic substances, including proteins, carbohydrates, and oils, contain what element?
Options:
A. acid
B. carbon
C. iron
D. oxygen
Answer:",carbon,2,0.018214166164398193,0.018214166164398193,0.018214166164398193,surprise,0
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,0.004100282210856676,0.004100282210856676,0.004100282210856676,surprise,0
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,0.1491595059633255,0.1491595059633255,0.1491595059633255,surprise,1
sciq_train_000067,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Much of the iron produced is refined and converted into what?
Options:
A. wood
B. plastic
C. sugar
D. steel
Answer:",steel,2,0.00418303394690156,0.00418303394690156,0.00418303394690156,surprise,0
sciq_train_000068,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The strength of acids is measured on what scale?
Options:
A. qcd
B. Killalot
C. μg
D. ph
Answer:",ph,4,0.004752634093165398,0.004752634093165398,0.004752634093165398,surprise,0
sciq_train_000069,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Transporting blood is the main job of the heart and what?
Options:
A. bones
B. areolas
C. blood vessels
D. lymphatic system
Answer:",blood vessels,3,0.00019331066869199276,0.00019331066869199276,0.00019331066869199276,surprise,0
sciq_train_000070,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What larger theory is einstein's equation part of?
Options:
A. theory of relativity
B. cycle of relativity
C. law of relativity
D. excess of relativity
Answer:",theory of relativity,5,0.00021691701840609312,0.00021691701840609312,0.00021691701840609312,surprise,0
sciq_train_000071,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What simple sugar is the cell's primary source of energy?
Options:
A. nicotine
B. carbon
C. glucose
D. chloride
Answer:",glucose,2,0.0015498317079618573,0.0015498317079618573,0.0015498317079618573,surprise,0
sciq_train_000072,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process tends to be external in aquatic species and internal in terrestrial species?
Options:
A. infection
B. pollination
C. migration
D. fertilization
Answer:",fertilization,3,0.00038299872539937496,0.00038299872539937496,0.00038299872539937496,surprise,0
sciq_train_000073,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Red-green color blindness is an example of a sex-linked condition caused by what?
Options:
A. genetic disorder
B. recessive allele
C. phenotype
D. dominant gene
Answer:",recessive allele,7,6.386171207850566e-06,6.386171207850566e-06,6.386171207850566e-06,surprise,0
sciq_train_000074,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What can be switched off by a protein called the trp repressor?
Options:
A. the operon
B. the chaperone protein
C. the cytokine
D. the genetic precursor
Answer:",the operon,4,0.1979369968175888,0.1979369968175888,0.1979369968175888,surprise,1
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,0.0025844492483884096,0.0025844492483884096,0.0025844492483884096,surprise,0
sciq_train_000076,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process do all species use to make the next generation?
Options:
A. differentiation
B. separation
C. variation
D. reproduction
Answer:",reproduction,2,0.0003909136285074055,0.0003909136285074055,0.0003909136285074055,surprise,0
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,0.000301272957585752,0.000301272957585752,0.000301272957585752,surprise,0
sciq_train_000078,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where are the oceans most polluted?
Options:
A. along reefs
B. in warmer waters
C. on the ocean floor
D. along coasts
Answer:",along coasts,4,0.0007015425944700837,0.0007015425944700837,0.0007015425944700837,surprise,0
sciq_train_000079,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Air quality is a measure of what in the air?
Options:
A. pollutants
B. water
C. clouds
D. gases
Answer:",pollutants,2,0.03527091443538666,0.03527091443538666,0.03527091443538666,surprise,1
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,0.0029335040599107742,0.0029335040599107742,0.0029335040599107742,surprise,0
sciq_train_000081,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Respectively, which parts of the circulatory system carry blood from the heart toward capillaries, and return blood to the heart from capillaries?
Options:
A. arteries and veins
B. arteries and capillaries
C. parasites and veins
D. organs and veins
Answer:",arteries and veins,6,0.01302382443100214,0.01302382443100214,0.01302382443100214,surprise,0
sciq_train_000082,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What's it called when the reaction is sped up until equilibrium is established?
Options:
A. favoring
B. division
C. pushing
D. limiting
Answer:",favoring,3,0.00038268641219474375,0.00038268641219474375,0.00038268641219474375,surprise,0
sciq_train_000083,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the ability of an atom to emit charged particles and energy from its nucleus called?
Options:
A. conductivity
B. power
C. accumulation
D. radioactivity
Answer:",radioactivity,3,0.0011981716379523277,0.0011981716379523277,0.0011981716379523277,surprise,0
sciq_train_000084,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: In the stomach, which material's arrival triggers churning and the release of gastric juices?
Options:
A. acid
B. bile
C. hair
D. food
Answer:",food,2,0.004996525123715401,0.004996525123715401,0.004996525123715401,surprise,0
sciq_train_000085,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What shapes, supports, and protects the cell?
Options:
A. the epithelium
B. the chloroplast
C. the cell wall
D. the mesothelium
Answer:",the cell wall,4,0.00338917993940413,0.00338917993940413,0.00338917993940413,surprise,0
sciq_train_000086,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Plants are complex organisms with tissues organized into what?
Options:
A. systems
B. families
C. organs
D. carbons
Answer:",organs,3,0.07216260582208633,0.07216260582208633,0.07216260582208633,surprise,1
sciq_train_000087,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Water behind a dam has potential energy. moving water, such as in a waterfall or a rapidly flowing river, has this?
Options:
A. compression energy
B. kinetic energy
C. residual energy
D. thermal energy
Answer:",kinetic energy,4,0.01765340194106102,0.01765340194106102,0.01765340194106102,surprise,0
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,0.0009481369634158909,0.0009481369634158909,0.0009481369634158909,surprise,0
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,0.14316187798976898,0.14316187798976898,0.14316187798976898,surprise,1
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,0.13331983983516693,0.13331983983516693,0.13331983983516693,surprise,1
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,0.00020698421576526016,0.00020698421576526016,0.00020698421576526016,surprise,0
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,0.004318323917686939,0.004318323917686939,0.004318323917686939,surprise,0
sciq_train_000093,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which class of acids acetic acid (ch 3 cooh) belongs to?
Options:
A. common acids
B. organic acids
C. anorganic acids
D. strong acids
Answer:",organic acids,3,0.028929227963089943,0.028929227963089943,0.028929227963089943,surprise,1
sciq_train_000094,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another word for brooding- keeping eggs warm while the embryos develop?
Options:
A. incubation
B. fertilization
C. spawning
D. hibernation
Answer:",incubation,4,0.627144992351532,0.627144992351532,0.627144992351532,surprise,1
sciq_train_000095,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of evolution often happens in species that have symbiotic relationships?
Options:
A. coevolution
B. retrogression
C. succession
D. spontaneous evolution
Answer:",coevolution,4,0.00041389407124370337,0.00041389407124370337,0.00041389407124370337,surprise,0
sciq_train_000096,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Rise divided by run is called what?
Options:
A. slope
B. mound
C. hill
D. steep
Answer:",slope,2,0.4103436768054962,0.4103436768054962,0.4103436768054962,surprise,1
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,4.765464109368622e-05,4.765464109368622e-05,4.765464109368622e-05,surprise,0
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,3.7827987398486584e-05,3.7827987398486584e-05,3.7827987398486584e-05,surprise,0
