sample_id,task_name,split,source_dataset,input_text,target_text,token_count,early_loss,surprise_score,replay_selection_score,was_selected_for_replay,utility_label,utility_score,label_method
sciq_train_000049,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the attachment of ducklings to their mother an example of?
Options:
A. imprinting
B. magnetism
C. impressionism
D. validating
Answer:",imprinting,4,1.931720733642578,0.0006720257806591,0.0006720257806591,0,0,0.0006720257806591,proxy_replay_selection_v1
sciq_train_000061,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydrocarbons are combined with oxygen in a series of enzymatic steps to product water, carbon dioxide, and energy, which is stored in the form of what?
Options:
A. dormant molecules
B. energy
C. light
D. reactive molecules
Answer:",reactive molecules,3,2.03784704208374,0.0043337796814739,0.0043337796814739,0,0,0.0043337796814739,proxy_replay_selection_v1
sciq_train_000093,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which class of acids acetic acid (ch 3 cooh) belongs to?
Options:
A. common acids
B. organic acids
C. anorganic acids
D. strong acids
Answer:",organic acids,3,1.4849358797073364,0.0319668091833591,0.0319668091833591,0,0,0.0319668091833591,proxy_replay_selection_v1
sciq_train_000015,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when electrons are shared equally?
Options:
A. nonpolar bonds
B. metabolized bonds
C. polar bonds
D. helices bonds
Answer:",nonpolar bonds,4,1.7509313821792605,0.0092569319531321,0.0092569319531321,0,0,0.0092569319531321,proxy_replay_selection_v1
sciq_train_000011,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process called in which living things produce offspring?
Options:
A. photosynthesis
B. diversification
C. variation
D. reproduction
Answer:",reproduction,2,0.1546981632709503,0.0012593507999554,0.0012593507999554,0,0,0.0012593507999554,proxy_replay_selection_v1
sciq_train_000064,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Organic substances, including proteins, carbohydrates, and oils, contain what element?
Options:
A. acid
B. carbon
C. iron
D. oxygen
Answer:",carbon,2,0.5195251703262329,0.0191223118454217,0.0191223118454217,0,0,0.0191223118454217,proxy_replay_selection_v1
sciq_train_000017,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where is the food stored before being mixed with the chyme?
Options:
A. top of the stomach
B. hemispherical of the stomach
C. fundus of the stomach
D. histopathology of the stomach
Answer:",fundus of the stomach,6,1.2746949195861816,0.1262408792972564,0.1262408792972564,0,0,0.1262408792972564,proxy_replay_selection_v1
sciq_train_000069,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Transporting blood is the main job of the heart and what?
Options:
A. bones
B. areolas
C. blood vessels
D. lymphatic system
Answer:",blood vessels,3,1.0186779499053955,0.0001796085998648,0.0001796085998648,0,0,0.0001796085998648,proxy_replay_selection_v1
sciq_train_000072,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process tends to be external in aquatic species and internal in terrestrial species?
Options:
A. infection
B. pollination
C. migration
D. fertilization
Answer:",fertilization,3,1.017309546470642,0.0003591437998693,0.0003591437998693,0,0,0.0003591437998693,proxy_replay_selection_v1
sciq_train_000074,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What can be switched off by a protein called the trp repressor?
Options:
A. the operon
B. the chaperone protein
C. the cytokine
D. the genetic precursor
Answer:",the operon,4,2.4459919929504395,0.2560177445411682,0.2560177445411682,0,0,0.2560177445411682,proxy_replay_selection_v1
sciq_train_000067,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Much of the iron produced is refined and converted into what?
Options:
A. wood
B. plastic
C. sugar
D. steel
Answer:",steel,2,1.428632378578186,0.0016812408575788,0.0016812408575788,0,0,0.0016812408575788,proxy_replay_selection_v1
sciq_train_000083,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the ability of an atom to emit charged particles and energy from its nucleus called?
Options:
A. conductivity
B. power
C. accumulation
D. radioactivity
Answer:",radioactivity,3,2.526475667953491,0.0012088228249922,0.0012088228249922,0,0,0.0012088228249922,proxy_replay_selection_v1
sciq_train_000054,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sounds, chemicals, and visual cues are examples of what between animals?
Options:
A. communication
B. migration
C. procreation
D. circulation
Answer:",communication,2,0.8186275959014893,0.0011738060275092,0.0011738060275092,0,0,0.0011738060275092,proxy_replay_selection_v1
sciq_train_000033,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is liquid water falling from the sky called?
Options:
A. clouds
B. snow
C. rain
D. evaporation
Answer:",rain,2,1.381704807281494,0.0024224191438406,0.0024224191438406,0,0,0.0024224191438406,proxy_replay_selection_v1
sciq_train_000021,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: G2 and s are phases in what process that is important in cell division?
Options:
A. osmosis
B. cytokinesis
C. mitosis
D. tissues
Answer:",mitosis,5,0.700926661491394,0.00691973650828,0.00691973650828,0,0,0.00691973650828,proxy_replay_selection_v1
sciq_train_000053,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which types of compounds are more likely to burn easily?
Options:
A. covalent
B. chlorophyll
C. hydroxyl
D. salty
Answer:",covalent,3,1.5553804636001587,0.0001133494297391,0.0001133494297391,0,0,0.0001133494297391,proxy_replay_selection_v1
sciq_train_000095,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of evolution often happens in species that have symbiotic relationships?
Options:
A. coevolution
B. retrogression
C. succession
D. spontaneous evolution
Answer:",coevolution,4,0.8663926720619202,0.0004260065034031,0.0004260065034031,0,0,0.0004260065034031,proxy_replay_selection_v1
sciq_train_000076,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process do all species use to make the next generation?
Options:
A. differentiation
B. separation
C. variation
D. reproduction
Answer:",reproduction,2,0.5686436295509338,0.000394308444811,0.000394308444811,0,0,0.000394308444811,proxy_replay_selection_v1
sciq_train_000086,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Plants are complex organisms with tissues organized into what?
Options:
A. systems
B. families
C. organs
D. carbons
Answer:",organs,3,2.501993179321289,0.0765024498105049,0.0765024498105049,0,0,0.0765024498105049,proxy_replay_selection_v1
sciq_train_000058,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is a collection of lymphatic tissue that combines with epithelial tissue lining the mucosa throughout the body?
Options:
A. mucosa associated lymphoid tissue (malt)
B. cottony associated lymphoid tissue ( malt )
C. unassociated lymphoid tissue
D. spheroids associated lymphoid tissue ( malt )
Answer:",mucosa associated lymphoid tissue (malt),15,0.5782674551010132,0.005728858988732,0.005728858988732,0,0,0.005728858988732,proxy_replay_selection_v1
sciq_train_000040,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Because action potentials are so brief, a neuron can produce hundreds per what?
Options:
A. day
B. minute
C. lifetime
D. second
Answer:",second,2,0.8525413870811462,0.0029968142043799,0.0029968142043799,0,0,0.0029968142043799,proxy_replay_selection_v1
sciq_train_000022,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the biogeochemical cycle that recycles water called?
Options:
A. water theory
B. water cycle
C. Liquid Cycle
D. Water Table
Answer:",water cycle,3,0.0173184089362621,0.0005028461455367,0.0005028461455367,0,0,0.0005028461455367,proxy_replay_selection_v1
sciq_train_000082,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What's it called when the reaction is sped up until equilibrium is established?
Options:
A. favoring
B. division
C. pushing
D. limiting
Answer:",favoring,3,4.284811973571777,0.0004282485169824,0.0004282485169824,0,0,0.0004282485169824,proxy_replay_selection_v1
sciq_train_000035,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Tendons connecting the scapula to the humerus form what, which is the circle of tendons around the shoulder joint?
Options:
A. wrist cuff
B. thigh cuff
C. rotator cuff
D. knee cuff
Answer:",rotator cuff,7,0.4756819307804107,0.0025276087690144,0.0025276087690144,0,0,0.0025276087690144,proxy_replay_selection_v1
sciq_train_000059,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The genome of an organism consists of one or more what?
Options:
A. dna molecules
B. require molecules
C. hemoglobin molecules
D. rna molecules
Answer:",dna molecules,6,0.1869556754827499,0.0035906459670513,0.0035906459670513,0,0,0.0035906459670513,proxy_replay_selection_v1
sciq_train_000034,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another name for collar cells?
Options:
A. clutches
B. enzymes
C. choanocytes
D. sporozoans
Answer:",choanocytes,6,0.3970015943050384,0.0003949657839257,0.0003949657839257,0,0,0.0003949657839257,proxy_replay_selection_v1
sciq_train_000087,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Water behind a dam has potential energy. moving water, such as in a waterfall or a rapidly flowing river, has this?
Options:
A. compression energy
B. kinetic energy
C. residual energy
D. thermal energy
Answer:",kinetic energy,4,0.7454242706298828,0.0156869776546955,0.0156869776546955,0,0,0.0156869776546955,proxy_replay_selection_v1
sciq_train_000100,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process that allows organisms with better traits to survive and produce?
Options:
A. succession
B. adaptation
C. natural selection
D. spontaneous mutation
Answer:",natural selection,3,0.9072163701057434,0.0006016154657118,0.0006016154657118,0,0,0.0006016154657118,proxy_replay_selection_v1
sciq_train_000078,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where are the oceans most polluted?
Options:
A. along reefs
B. in warmer waters
C. on the ocean floor
D. along coasts
Answer:",along coasts,4,1.3387250900268557,0.0006080518360249,0.0006080518360249,0,0,0.0006080518360249,proxy_replay_selection_v1
sciq_train_000063,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of an atom is electrically neutral?
Options:
A. neutrons
B. protons
C. electrons
D. newtons
Answer:",neutrons,4,0.1823112964630127,0.0031984623055905,0.0031984623055905,0,0,0.0031984623055905,proxy_replay_selection_v1
sciq_train_000003,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The process of breaking down food into nutrients is known as __________
Options:
A. energy
B. filtration
C. absorption
D. digestion
Answer:",digestion,2,0.9674200415611268,0.0001432094722986,0.0001432094722986,0,0,0.0001432094722986,proxy_replay_selection_v1
sciq_train_000016,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What do you call aquatic biomes in the ocean?
Options:
A. coastal biomes
B. ocean dwellers
C. marine biomes
D. freshwater biomes
Answer:",marine biomes,4,0.0193596724420785,0.0181445702910423,0.0181445702910423,0,0,0.0181445702910423,proxy_replay_selection_v1
sciq_train_000071,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What simple sugar is the cell's primary source of energy?
Options:
A. nicotine
B. carbon
C. glucose
D. chloride
Answer:",glucose,2,1.872564673423767,0.001463841414079,0.001463841414079,0,0,0.001463841414079,proxy_replay_selection_v1
sciq_train_000019,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The conducting zone of the respiratory system includes the organs and structures not directly involved in what?
Options:
A. gas exchange
B. copper exchange
C. gold exchange
D. helium exchange
Answer:",gas exchange,3,0.4343055188655853,0.0002380989026278,0.0002380989026278,0,0,0.0002380989026278,proxy_replay_selection_v1
sciq_train_000045,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Fluoride ion is widely used in water supplies to help prevent what?
Options:
A. tooth decay
B. bacteria
C. rust
D. chlorine taste
Answer:",tooth decay,3,1.6228618621826172,7.736231782473624e-05,7.736231782473624e-05,0,0,7.736231782473624e-05,proxy_replay_selection_v1
sciq_train_000008,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of charge does a neutron have?
Options:
A. neutral or no charge
B. half charge
C. positive charge
D. negative charge
Answer:",neutral or no charge,5,1.1650009155273438,0.0136614572256803,0.0136614572256803,0,0,0.0136614572256803,proxy_replay_selection_v1
sciq_train_000084,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: In the stomach, which material's arrival triggers churning and the release of gastric juices?
Options:
A. acid
B. bile
C. hair
D. food
Answer:",food,2,0.8082093596458435,0.0050656236708164,0.0050656236708164,0,0,0.0050656236708164,proxy_replay_selection_v1
sciq_train_000005,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What occurs if oxygen cannot be obtained at a sufficient rate?
Options:
A. aerobic respiration
B. malolactic respiration
C. anaerobic respiration
D. hyperventilation
Answer:",anaerobic respiration,8,0.5727730989456177,0.001673040096648,0.001673040096648,0,0,0.001673040096648,proxy_replay_selection_v1
sciq_train_000096,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Rise divided by run is called what?
Options:
A. slope
B. mound
C. hill
D. steep
Answer:",slope,2,2.029984712600708,0.4409118890762329,0.4409118890762329,0,0,0.4409118890762329,proxy_replay_selection_v1
sciq_train_000046,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Energy comes in discrete packages called what?
Options:
A. quota
B. quasar
C. quanta
D. quasi
Answer:",quanta,3,2.8404781818389893,0.0097445817664265,0.0097445817664265,0,0,0.0097445817664265,proxy_replay_selection_v1
sciq_train_000010,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The chemical behavior of elements can largely be explained by what?
Options:
A. chemical configuration
B. electron configurations
C. proton configuration
D. neutron configuration
Answer:",electron configurations,4,0.8566169738769531,0.8045046925544739,0.8045046925544739,0,0,0.8045046925544739,proxy_replay_selection_v1
sciq_train_000073,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Red-green color blindness is an example of a sex-linked condition caused by what?
Options:
A. genetic disorder
B. recessive allele
C. phenotype
D. dominant gene
Answer:",recessive allele,7,0.3195368945598602,6.318050964182476e-06,6.318050964182476e-06,0,0,6.318050964182476e-06,proxy_replay_selection_v1
sciq_train_000057,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What system of the body is generally responsible for breathing?
Options:
A. integumentary
B. cardiac
C. respiratory system
D. excretory
Answer:",respiratory system,3,0.4111131429672241,0.0102953845635056,0.0102953845635056,0,0,0.0102953845635056,proxy_replay_selection_v1
sciq_train_000099,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What happens when turgid cells in a nonwoody tissue push against each other?
Options:
A. the tissue melts
B. the tissues merge
C. the tissue dies
D. the tissue stiffens
Answer:",the tissue stiffens,6,1.797210693359375,0.0067763682454824,0.0067763682454824,0,0,0.0067763682454824,proxy_replay_selection_v1
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,0.0314083509147167,0.3639098703861236,0.3639098703861236,0,0,0.3639098703861236,proxy_replay_selection_v1
sciq_train_000014,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when plant roots absorb liquid water and release water vapor into the atmosphere?
Options:
A. perspiration
B. transpiration
C. sedimentation
D. evaporation
Answer:",transpiration,3,0.4902068376541137,7.581015233881772e-05,7.581015233881772e-05,0,0,7.581015233881772e-05,proxy_replay_selection_v1
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,0.60776287317276,0.0002708636748138,0.0002708636748138,0,0,0.0002708636748138,proxy_replay_selection_v1
sciq_train_000004,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the branch of science that studies the physical world?
Options:
A. Ecology
B. botany
C. physics
D. social science
Answer:",physics,3,0.2935616075992584,0.0174474027007818,0.0174474027007818,0,0,0.0174474027007818,proxy_replay_selection_v1
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,0.1163798570632934,1.1126755475997925,1.1126755475997925,0,0,1.1126755475997925,proxy_replay_selection_v1
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,1.2839986085891724,4.911099676974118e-05,4.911099676974118e-05,0,0,4.911099676974118e-05,proxy_replay_selection_v1
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,0.6144795417785645,0.0029261230956763,0.0029261230956763,0,0,0.0029261230956763,proxy_replay_selection_v1
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,0.6940483450889587,0.1401596218347549,0.1401596218347549,0,0,0.1401596218347549,proxy_replay_selection_v1
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,0.8777369260787964,0.001101596863009,0.001101596863009,0,0,0.001101596863009,proxy_replay_selection_v1
sciq_train_000018,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reproduction results in offspring that are generally all genetically different?
Options:
A. asexual
B. sexual
C. individual
D. perceptual
Answer:",sexual,2,0.3643973767757416,0.0048216804862022,0.0048216804862022,0,0,0.0048216804862022,proxy_replay_selection_v1
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,0.7713240385055542,0.0048476546071469,0.0048476546071469,0,0,0.0048476546071469,proxy_replay_selection_v1
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,1.253065824508667,0.004153124988079,0.004153124988079,0,0,0.004153124988079,proxy_replay_selection_v1
sciq_train_000009,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are prokaryotic cells filled with?
Options:
A. chlorophyll
B. cytoplasm
C. protein
D. rna
Answer:",cytoplasm,4,0.8371133804321289,0.0039567844942212,0.0039567844942212,0,0,0.0039567844942212,proxy_replay_selection_v1
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,0.2375649660825729,0.0020170139614492,0.0020170139614492,0,0,0.0020170139614492,proxy_replay_selection_v1
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,1.699993371963501,0.0008337195031344,0.0008337195031344,0,0,0.0008337195031344,proxy_replay_selection_v1
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,0.6409424543380737,4.667735265684314e-05,4.667735265684314e-05,0,0,4.667735265684314e-05,proxy_replay_selection_v1
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,1.243623971939087,0.1529440432786941,0.1529440432786941,0,0,0.1529440432786941,proxy_replay_selection_v1
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,0.9774144291877748,0.0562300570309162,0.0562300570309162,0,0,0.0562300570309162,proxy_replay_selection_v1
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,1.606938123703003,0.0004213178763166,0.0004213178763166,0,0,0.0004213178763166,proxy_replay_selection_v1
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,0.4761532545089721,0.0029835987370461,0.0029835987370461,0,0,0.0029835987370461,proxy_replay_selection_v1
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,0.0988281369209289,6.107248918851838e-05,6.107248918851838e-05,0,0,6.107248918851838e-05,proxy_replay_selection_v1
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,2.1029763221740723,0.1098201721906662,0.1098201721906662,0,0,0.1098201721906662,proxy_replay_selection_v1
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,1.6406430006027222,0.1317553222179412,0.1317553222179412,0,0,0.1317553222179412,proxy_replay_selection_v1
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,2.0580875873565674,0.0008916198858059,0.0008916198858059,0,0,0.0008916198858059,proxy_replay_selection_v1
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,1.7696136236190796,4.128474392928183e-05,4.128474392928183e-05,0,0,4.128474392928183e-05,proxy_replay_selection_v1
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,0.6696503162384033,0.0051772403530776,0.0051772403530776,0,0,0.0051772403530776,proxy_replay_selection_v1
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,0.0750506222248077,0.0019531804136931,0.0019531804136931,0,0,0.0019531804136931,proxy_replay_selection_v1
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,1.5888595581054688,0.0003103867929894,0.0003103867929894,0,0,0.0003103867929894,proxy_replay_selection_v1
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,0.6921204924583435,0.0002107664040522,0.0002107664040522,0,0,0.0002107664040522,proxy_replay_selection_v1
sciq_train_000002,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe when a liquid is the temperature at which its equilibrium vapor pressure is equal to the pressure exerted on the liquid by its gaseous surroundings?
Options:
A. freezing point
B. evaporating point
C. burning point
D. boiling point
Answer:",boiling point,3,0.1995009183883667,0.0354515351355075,0.0354515351355075,0,0,0.0354515351355075,proxy_replay_selection_v1
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,0.6015183925628662,0.1003655567765235,0.1003655567765235,0,0,0.1003655567765235,proxy_replay_selection_v1
sciq_train_000001,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Virtually every task performed by living organisms requires this?
Options:
A. energy
B. metals
C. solids
D. mineral
Answer:",energy,2,3.4778668880462646,0.3714112639427185,0.3714112639427185,0,0,0.3714112639427185,proxy_replay_selection_v1
