sample_id,task_name,split,source_dataset,input_text,target_text,token_count,epoch,step,loss,surprise_score,replay_selection_strategy,was_added_to_replay_buffer,replay_selection_score
sciq_train_000049,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the attachment of ducklings to their mother an example of?
Options:
A. imprinting
B. magnetism
C. impressionism
D. validating
Answer:",imprinting,4,1,6,1.4907441139221191,0.019608594477176666,surprise,0,0.019608594477176666
sciq_train_000061,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydrocarbons are combined with oxygen in a series of enzymatic steps to product water, carbon dioxide, and energy, which is stored in the form of what?
Options:
A. dormant molecules
B. energy
C. light
D. reactive molecules
Answer:",reactive molecules,3,1,6,1.179410457611084,0.05476635321974754,surprise,0,0.05476635321974754
sciq_train_000093,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which class of acids acetic acid (ch 3 cooh) belongs to?
Options:
A. common acids
B. organic acids
C. anorganic acids
D. strong acids
Answer:",organic acids,3,1,7,0.9020959734916687,0.005771431606262922,surprise,0,0.005771431606262922
sciq_train_000015,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when electrons are shared equally?
Options:
A. nonpolar bonds
B. metabolized bonds
C. polar bonds
D. helices bonds
Answer:",nonpolar bonds,4,1,7,1.2859745025634766,0.0033849121537059546,surprise,0,0.0033849121537059546
sciq_train_000011,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process called in which living things produce offspring?
Options:
A. photosynthesis
B. diversification
C. variation
D. reproduction
Answer:",reproduction,2,1,8,0.1739552915096283,0.0032033980824053288,surprise,0,0.0032033980824053288
sciq_train_000064,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Organic substances, including proteins, carbohydrates, and oils, contain what element?
Options:
A. acid
B. carbon
C. iron
D. oxygen
Answer:",carbon,2,1,8,0.34062013030052185,0.013836408033967018,surprise,0,0.013836408033967018
sciq_train_000017,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where is the food stored before being mixed with the chyme?
Options:
A. top of the stomach
B. hemispherical of the stomach
C. fundus of the stomach
D. histopathology of the stomach
Answer:",fundus of the stomach,6,1,9,1.2323487997055054,0.06255603581666946,surprise,0,0.06255603581666946
sciq_train_000069,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Transporting blood is the main job of the heart and what?
Options:
A. bones
B. areolas
C. blood vessels
D. lymphatic system
Answer:",blood vessels,3,1,9,0.5897823572158813,0.006204483564943075,surprise,0,0.006204483564943075
sciq_train_000072,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process tends to be external in aquatic species and internal in terrestrial species?
Options:
A. infection
B. pollination
C. migration
D. fertilization
Answer:",fertilization,3,1,10,0.8853409886360168,0.03601590916514397,surprise,0,0.03601590916514397
sciq_train_000074,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What can be switched off by a protein called the trp repressor?
Options:
A. the operon
B. the chaperone protein
C. the cytokine
D. the genetic precursor
Answer:",the operon,4,1,10,1.5761195421218872,0.04557330161333084,surprise,0,0.04557330161333084
sciq_train_000067,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Much of the iron produced is refined and converted into what?
Options:
A. wood
B. plastic
C. sugar
D. steel
Answer:",steel,2,1,11,1.4561442136764526,0.02919228933751583,surprise,0,0.02919228933751583
sciq_train_000083,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the ability of an atom to emit charged particles and energy from its nucleus called?
Options:
A. conductivity
B. power
C. accumulation
D. radioactivity
Answer:",radioactivity,3,1,11,2.476508855819702,0.04653353616595268,surprise,0,0.04653353616595268
sciq_train_000054,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sounds, chemicals, and visual cues are examples of what between animals?
Options:
A. communication
B. migration
C. procreation
D. circulation
Answer:",communication,2,1,12,0.6442872285842896,0.005053530912846327,surprise,0,0.005053530912846327
sciq_train_000033,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is liquid water falling from the sky called?
Options:
A. clouds
B. snow
C. rain
D. evaporation
Answer:",rain,2,1,12,1.1373791694641113,0.14277245104312897,surprise,0,0.14277245104312897
sciq_train_000021,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: G2 and s are phases in what process that is important in cell division?
Options:
A. osmosis
B. cytokinesis
C. mitosis
D. tissues
Answer:",mitosis,5,1,13,1.11907958984375,0.011740214191377163,surprise,0,0.011740214191377163
sciq_train_000053,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which types of compounds are more likely to burn easily?
Options:
A. covalent
B. chlorophyll
C. hydroxyl
D. salty
Answer:",covalent,3,1,13,1.9207478761672974,0.03395858779549599,surprise,0,0.03395858779549599
sciq_train_000095,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of evolution often happens in species that have symbiotic relationships?
Options:
A. coevolution
B. retrogression
C. succession
D. spontaneous evolution
Answer:",coevolution,4,1,14,1.0002487897872925,0.012136432342231274,surprise,0,0.012136432342231274
sciq_train_000076,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What process do all species use to make the next generation?
Options:
A. differentiation
B. separation
C. variation
D. reproduction
Answer:",reproduction,2,1,14,0.31951650977134705,0.006503353826701641,surprise,0,0.006503353826701641
sciq_train_000086,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Plants are complex organisms with tissues organized into what?
Options:
A. systems
B. families
C. organs
D. carbons
Answer:",organs,3,1,15,2.844677686691284,0.19403834640979767,surprise,0,0.19403834640979767
sciq_train_000058,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is a collection of lymphatic tissue that combines with epithelial tissue lining the mucosa throughout the body?
Options:
A. mucosa associated lymphoid tissue (malt)
B. cottony associated lymphoid tissue ( malt )
C. unassociated lymphoid tissue
D. spheroids associated lymphoid tissue ( malt )
Answer:",mucosa associated lymphoid tissue (malt),15,1,15,0.5163761377334595,0.07515043765306473,surprise,0,0.07515043765306473
sciq_train_000040,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Because action potentials are so brief, a neuron can produce hundreds per what?
Options:
A. day
B. minute
C. lifetime
D. second
Answer:",second,2,1,16,1.0280141830444336,0.016234515234827995,surprise,0,0.016234515234827995
sciq_train_000022,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the biogeochemical cycle that recycles water called?
Options:
A. water theory
B. water cycle
C. Liquid Cycle
D. Water Table
Answer:",water cycle,3,1,16,0.03329357132315636,0.0074003953486680984,surprise,0,0.0074003953486680984
sciq_train_000082,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What's it called when the reaction is sped up until equilibrium is established?
Options:
A. favoring
B. division
C. pushing
D. limiting
Answer:",favoring,3,1,17,4.2266435623168945,0.33138078451156616,surprise,1,0.33138078451156616
sciq_train_000035,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Tendons connecting the scapula to the humerus form what, which is the circle of tendons around the shoulder joint?
Options:
A. wrist cuff
B. thigh cuff
C. rotator cuff
D. knee cuff
Answer:",rotator cuff,7,1,17,0.3872733414173126,0.25238853693008423,surprise,0,0.25238853693008423
sciq_train_000059,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The genome of an organism consists of one or more what?
Options:
A. dna molecules
B. require molecules
C. hemoglobin molecules
D. rna molecules
Answer:",dna molecules,6,1,18,0.1212611272931099,0.014075256884098053,surprise,0,0.014075256884098053
sciq_train_000034,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is another name for collar cells?
Options:
A. clutches
B. enzymes
C. choanocytes
D. sporozoans
Answer:",choanocytes,6,1,18,0.14317066967487335,0.04562613368034363,surprise,0,0.04562613368034363
sciq_train_000087,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Water behind a dam has potential energy. moving water, such as in a waterfall or a rapidly flowing river, has this?
Options:
A. compression energy
B. kinetic energy
C. residual energy
D. thermal energy
Answer:",kinetic energy,4,1,19,0.9683252573013306,0.3834107518196106,surprise,1,0.3834107518196106
sciq_train_000100,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process that allows organisms with better traits to survive and produce?
Options:
A. succession
B. adaptation
C. natural selection
D. spontaneous mutation
Answer:",natural selection,3,1,19,0.882424533367157,0.009250722825527191,surprise,0,0.009250722825527191
sciq_train_000078,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where are the oceans most polluted?
Options:
A. along reefs
B. in warmer waters
C. on the ocean floor
D. along coasts
Answer:",along coasts,4,1,20,1.7406302690505981,0.10985563695430756,surprise,0,0.10985563695430756
sciq_train_000063,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of an atom is electrically neutral?
Options:
A. neutrons
B. protons
C. electrons
D. newtons
Answer:",neutrons,4,1,20,0.17426839470863342,0.04165715351700783,surprise,0,0.04165715351700783
sciq_train_000003,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The process of breaking down food into nutrients is known as __________
Options:
A. energy
B. filtration
C. absorption
D. digestion
Answer:",digestion,2,1,21,0.7112229466438293,0.00038580031832680106,surprise,0,0.00038580031832680106
sciq_train_000016,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What do you call aquatic biomes in the ocean?
Options:
A. coastal biomes
B. ocean dwellers
C. marine biomes
D. freshwater biomes
Answer:",marine biomes,4,1,21,0.016840238124132156,0.02541036158800125,surprise,0,0.02541036158800125
sciq_train_000071,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What simple sugar is the cell's primary source of energy?
Options:
A. nicotine
B. carbon
C. glucose
D. chloride
Answer:",glucose,2,1,22,1.5059906244277954,0.0626053735613823,surprise,0,0.0626053735613823
sciq_train_000019,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The conducting zone of the respiratory system includes the organs and structures not directly involved in what?
Options:
A. gas exchange
B. copper exchange
C. gold exchange
D. helium exchange
Answer:",gas exchange,3,1,22,0.4481462240219116,0.008190608583390713,surprise,0,0.008190608583390713
sciq_train_000045,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Fluoride ion is widely used in water supplies to help prevent what?
Options:
A. tooth decay
B. bacteria
C. rust
D. chlorine taste
Answer:",tooth decay,3,1,23,1.1472877264022827,0.15231554210186005,surprise,0,0.15231554210186005
sciq_train_000008,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of charge does a neutron have?
Options:
A. neutral or no charge
B. half charge
C. positive charge
D. negative charge
Answer:",neutral or no charge,5,1,23,1.1895118951797485,0.4059603214263916,surprise,1,0.4059603214263916
sciq_train_000084,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: In the stomach, which material's arrival triggers churning and the release of gastric juices?
Options:
A. acid
B. bile
C. hair
D. food
Answer:",food,2,1,24,1.119086503982544,0.2198163866996765,surprise,0,0.2198163866996765
sciq_train_000005,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What occurs if oxygen cannot be obtained at a sufficient rate?
Options:
A. aerobic respiration
B. malolactic respiration
C. anaerobic respiration
D. hyperventilation
Answer:",anaerobic respiration,8,1,24,0.6673906445503235,0.17274370789527893,surprise,0,0.17274370789527893
sciq_train_000096,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Rise divided by run is called what?
Options:
A. slope
B. mound
C. hill
D. steep
Answer:",slope,2,1,25,1.7851141691207886,0.8464764356613159,surprise,1,0.8464764356613159
sciq_train_000046,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Energy comes in discrete packages called what?
Options:
A. quota
B. quasar
C. quanta
D. quasi
Answer:",quanta,3,1,25,2.7029237747192383,0.21784086525440216,surprise,0,0.21784086525440216
sciq_train_000010,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The chemical behavior of elements can largely be explained by what?
Options:
A. chemical configuration
B. electron configurations
C. proton configuration
D. neutron configuration
Answer:",electron configurations,4,1,26,0.8350794911384583,0.25370118021965027,surprise,1,0.25370118021965027
sciq_train_000073,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Red-green color blindness is an example of a sex-linked condition caused by what?
Options:
A. genetic disorder
B. recessive allele
C. phenotype
D. dominant gene
Answer:",recessive allele,7,1,26,0.19088903069496155,0.019442321732640266,surprise,0,0.019442321732640266
sciq_train_000057,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What system of the body is generally responsible for breathing?
Options:
A. integumentary
B. cardiac
C. respiratory system
D. excretory
Answer:",respiratory system,3,1,27,0.39924633502960205,0.1546415239572525,surprise,0,0.1546415239572525
sciq_train_000099,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What happens when turgid cells in a nonwoody tissue push against each other?
Options:
A. the tissue melts
B. the tissues merge
C. the tissue dies
D. the tissue stiffens
Answer:",the tissue stiffens,6,1,27,1.668237328529358,0.0156895499676466,surprise,0,0.0156895499676466
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,1,28,0.09244786947965622,0.44997188448905945,surprise,1,0.44997188448905945
sciq_train_000014,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when plant roots absorb liquid water and release water vapor into the atmosphere?
Options:
A. perspiration
B. transpiration
C. sedimentation
D. evaporation
Answer:",transpiration,3,1,28,0.7787206172943115,0.0008765216916799545,surprise,0,0.0008765216916799545
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,1,29,0.293294221162796,0.021452711895108223,surprise,0,0.021452711895108223
sciq_train_000004,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the branch of science that studies the physical world?
Options:
A. Ecology
B. botany
C. physics
D. social science
Answer:",physics,3,1,29,0.2465541511774063,0.6174901127815247,surprise,1,0.6174901127815247
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,1,30,0.11967287212610245,1.1441670656204224,surprise,1,1.1441670656204224
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,1,30,1.1608656644821167,0.06640883535146713,surprise,0,0.06640883535146713
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,1,31,0.7130223512649536,0.121212899684906,surprise,0,0.121212899684906
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,1,31,2.256696939468384,0.05403338745236397,surprise,0,0.05403338745236397
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,1,32,0.8671183586120605,0.2521069347858429,surprise,0,0.2521069347858429
sciq_train_000018,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reproduction results in offspring that are generally all genetically different?
Options:
A. asexual
B. sexual
C. individual
D. perceptual
Answer:",sexual,2,1,32,0.41695210337638855,0.02606869675219059,surprise,0,0.02606869675219059
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,1,33,0.7716881632804871,0.1626426726579666,surprise,0,0.1626426726579666
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,1,33,1.025217890739441,0.1501731276512146,surprise,0,0.1501731276512146
sciq_train_000009,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are prokaryotic cells filled with?
Options:
A. chlorophyll
B. cytoplasm
C. protein
D. rna
Answer:",cytoplasm,4,1,34,1.1994966268539429,0.09234780818223953,surprise,0,0.09234780818223953
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,1,34,0.22424772381782532,0.11412797123193741,surprise,0,0.11412797123193741
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,1,35,1.0354194641113281,0.12981343269348145,surprise,0,0.12981343269348145
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,1,35,0.8399645686149597,0.06268318742513657,surprise,0,0.06268318742513657
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,1,36,1.5916799306869507,0.7136756777763367,surprise,1,0.7136756777763367
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,1,36,1.78253173828125,0.11030054092407227,surprise,0,0.11030054092407227
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,1,37,1.0867153406143188,0.019129686057567596,surprise,0,0.019129686057567596
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,1,37,0.6259996294975281,0.06082097068428993,surprise,0,0.06082097068428993
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,1,38,0.08300506323575974,0.25363028049468994,surprise,0,0.25363028049468994
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,1,38,2.103214740753174,0.9687560200691223,surprise,1,0.9687560200691223
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,1,39,1.4582315683364868,0.751635730266571,surprise,1,0.751635730266571
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,1,39,1.998572826385498,1.8134174346923828,surprise,1,1.8134174346923828
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,1,40,1.8478761911392212,0.8427014946937561,surprise,1,0.8427014946937561
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,1,40,0.4386357069015503,0.296573668718338,surprise,1,0.296573668718338
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,1,41,0.09043751657009125,0.04018203169107437,surprise,0,0.04018203169107437
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,1,41,2.1950063705444336,0.13652417063713074,surprise,0,0.13652417063713074
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,1,42,0.41205400228500366,0.09860004484653473,surprise,0,0.09860004484653473
sciq_train_000002,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe when a liquid is the temperature at which its equilibrium vapor pressure is equal to the pressure exerted on the liquid by its gaseous surroundings?
Options:
A. freezing point
B. evaporating point
C. burning point
D. boiling point
Answer:",boiling point,3,1,42,0.21431809663772583,0.0787578895688057,surprise,0,0.0787578895688057
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,1,43,0.8119915127754211,0.6901740431785583,surprise,1,0.6901740431785583
sciq_train_000001,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Virtually every task performed by living organisms requires this?
Options:
A. energy
B. metals
C. solids
D. mineral
Answer:",energy,2,1,43,3.2348392009735107,2.099597692489624,surprise,1,2.099597692489624
sciq_train_000007,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of the heart receives the blood is pumped from veins of the systemic circuit?
Options:
A. right atrium
B. left atrium
C. right ventricle
D. left ventricle
Answer:",right atrium,4,1,44,1.968461513519287,0.6067324876785278,surprise,1,0.6067324876785278
sciq_train_000041,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the place called where the axon of one neuron meets the dendrite of another?
Options:
A. synapse
B. apoptosis
C. uptake
D. neurotransmitter
Answer:",synapse,6,1,44,0.5609584450721741,0.1986212581396103,surprise,0,0.1986212581396103
sciq_train_000042,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Maintaining a high metabolic rate takes a lot of what?
Options:
A. energy
B. power
C. fuel
D. hydrogen
Answer:",energy,2,1,45,0.48040851950645447,0.2085399031639099,surprise,0,0.2085399031639099
sciq_train_000024,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is muscle tissue that is attached to the bone called?
Options:
A. cartilage
B. skeletal tisse
C. epithelial tissue
D. ligament
Answer:",skeletal tisse,6,1,45,0.4632711112499237,0.5825154185295105,surprise,1,0.5825154185295105
sciq_train_000085,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What shapes, supports, and protects the cell?
Options:
A. the epithelium
B. the chloroplast
C. the cell wall
D. the mesothelium
Answer:",the cell wall,4,1,46,0.09023991227149963,0.06906256079673767,surprise,0,0.06906256079673767
sciq_train_000031,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Sexual signaling molecules released by fungi are known as what?
Options:
A. sperm
B. hormones
C. vibrations
D. pheromones
Answer:",pheromones,7,1,46,0.4523005187511444,0.6749523878097534,surprise,1,0.6749523878097534
sciq_train_000062,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of tree loses its leaves each fall and remains leafless in the winter?
Options:
A. conifer
B. annual
C. deciduous
D. perennial
Answer:",deciduous,4,1,47,0.19527281820774078,0.359598845243454,surprise,1,0.359598845243454
sciq_train_000013,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of tissue runs the length of a stem in vascular bundles?
Options:
A. muscle tissue
B. thermal tissue
C. vascular tissue
D. cardiac tissue
Answer:",vascular tissue,4,1,47,0.4377340078353882,0.44923722743988037,surprise,1,0.44923722743988037
sciq_train_000081,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Respectively, which parts of the circulatory system carry blood from the heart toward capillaries, and return blood to the heart from capillaries?
Options:
A. arteries and veins
B. arteries and capillaries
C. parasites and veins
D. organs and veins
Answer:",arteries and veins,6,1,48,0.05735117569565773,0.035947252064943314,surprise,0,0.035947252064943314
sciq_train_000006,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reactions are involved in processes ranging from the contraction of muscles to the digestion of food?
Options:
A. liquid
B. mineral
C. atomical
D. chemical
Answer:",chemical,2,1,48,0.2893415689468384,0.12731654942035675,surprise,0,0.12731654942035675
