sample_id,task_name,split,source_dataset,input_text,target_text,token_count,early_loss,surprise_score,replay_selection_score,was_selected_for_replay,utility_label,utility_score,label_method
sciq_train_000100,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the process that allows organisms with better traits to survive and produce?
Options:
A. succession
B. adaptation
C. natural selection
D. spontaneous mutation
Answer:",natural selection,3,0.8824270367622375,0.0092490212991833,0.0092490212991833,0,0,0.0092490212991833,proxy_replay_selection_v1
sciq_train_000078,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Where are the oceans most polluted?
Options:
A. along reefs
B. in warmer waters
C. on the ocean floor
D. along coasts
Answer:",along coasts,4,1.7406375408172607,0.1098323613405227,0.1098323613405227,0,0,0.1098323613405227,proxy_replay_selection_v1
sciq_train_000063,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of an atom is electrically neutral?
Options:
A. neutrons
B. protons
C. electrons
D. newtons
Answer:",neutrons,4,0.1742674261331558,0.0416567549109458,0.0416567549109458,0,0,0.0416567549109458,proxy_replay_selection_v1
sciq_train_000003,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The process of breaking down food into nutrients is known as __________
Options:
A. energy
B. filtration
C. absorption
D. digestion
Answer:",digestion,2,0.7112240791320801,0.0003858598938677,0.0003858598938677,0,0,0.0003858598938677,proxy_replay_selection_v1
sciq_train_000016,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What do you call aquatic biomes in the ocean?
Options:
A. coastal biomes
B. ocean dwellers
C. marine biomes
D. freshwater biomes
Answer:",marine biomes,4,0.0168403834104537,0.0254096649587154,0.0254096649587154,0,0,0.0254096649587154,proxy_replay_selection_v1
sciq_train_000071,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What simple sugar is the cell's primary source of energy?
Options:
A. nicotine
B. carbon
C. glucose
D. chloride
Answer:",glucose,2,1.5059889554977417,0.0626110956072807,0.0626110956072807,0,0,0.0626110956072807,proxy_replay_selection_v1
sciq_train_000019,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The conducting zone of the respiratory system includes the organs and structures not directly involved in what?
Options:
A. gas exchange
B. copper exchange
C. gold exchange
D. helium exchange
Answer:",gas exchange,3,0.4481452703475952,0.0081913070753216,0.0081913070753216,0,0,0.0081913070753216,proxy_replay_selection_v1
sciq_train_000045,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Fluoride ion is widely used in water supplies to help prevent what?
Options:
A. tooth decay
B. bacteria
C. rust
D. chlorine taste
Answer:",tooth decay,3,1.1472820043563845,0.1523226648569107,0.1523226648569107,0,0,0.1523226648569107,proxy_replay_selection_v1
sciq_train_000008,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What type of charge does a neutron have?
Options:
A. neutral or no charge
B. half charge
C. positive charge
D. negative charge
Answer:",neutral or no charge,5,1.189527988433838,0.4059387743473053,0.4059387743473053,0,0,0.4059387743473053,proxy_replay_selection_v1
sciq_train_000084,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: In the stomach, which material's arrival triggers churning and the release of gastric juices?
Options:
A. acid
B. bile
C. hair
D. food
Answer:",food,2,1.1190894842147827,0.2198163568973541,0.2198163568973541,0,0,0.2198163568973541,proxy_replay_selection_v1
sciq_train_000005,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What occurs if oxygen cannot be obtained at a sufficient rate?
Options:
A. aerobic respiration
B. malolactic respiration
C. anaerobic respiration
D. hyperventilation
Answer:",anaerobic respiration,8,0.6673922538757324,0.1727443188428878,0.1727443188428878,0,0,0.1727443188428878,proxy_replay_selection_v1
sciq_train_000096,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Rise divided by run is called what?
Options:
A. slope
B. mound
C. hill
D. steep
Answer:",slope,2,1.7851179838180542,0.8464747667312622,0.8464747667312622,0,0,0.8464747667312622,proxy_replay_selection_v1
sciq_train_000046,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Energy comes in discrete packages called what?
Options:
A. quota
B. quasar
C. quanta
D. quasi
Answer:",quanta,3,2.702914237976074,0.2178902477025985,0.2178902477025985,0,0,0.2178902477025985,proxy_replay_selection_v1
sciq_train_000010,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The chemical behavior of elements can largely be explained by what?
Options:
A. chemical configuration
B. electron configurations
C. proton configuration
D. neutron configuration
Answer:",electron configurations,4,0.8350933194160461,0.2537098526954651,0.2537098526954651,0,0,0.2537098526954651,proxy_replay_selection_v1
sciq_train_000073,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Red-green color blindness is an example of a sex-linked condition caused by what?
Options:
A. genetic disorder
B. recessive allele
C. phenotype
D. dominant gene
Answer:",recessive allele,7,0.1908886432647705,0.0194427277892828,0.0194427277892828,0,0,0.0194427277892828,proxy_replay_selection_v1
sciq_train_000057,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What system of the body is generally responsible for breathing?
Options:
A. integumentary
B. cardiac
C. respiratory system
D. excretory
Answer:",respiratory system,3,0.3992482721805572,0.1546388864517212,0.1546388864517212,0,0,0.1546388864517212,proxy_replay_selection_v1
sciq_train_000099,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What happens when turgid cells in a nonwoody tissue push against each other?
Options:
A. the tissue melts
B. the tissues merge
C. the tissue dies
D. the tissue stiffens
Answer:",the tissue stiffens,6,1.668229579925537,0.0156902000308036,0.0156902000308036,0,0,0.0156902000308036,proxy_replay_selection_v1
sciq_train_000030,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What bonds form because they give atoms a more stable arrangement of electrons?
Options:
A. Polar bond
B. Ionic bond
C. Hydrogen bond
D. covalent
Answer:",covalent,3,0.092445008456707,0.449983686208725,0.449983686208725,0,0,0.449983686208725,proxy_replay_selection_v1
sciq_train_000014,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is it called when plant roots absorb liquid water and release water vapor into the atmosphere?
Options:
A. perspiration
B. transpiration
C. sedimentation
D. evaporation
Answer:",transpiration,3,0.7787187099456787,0.0008765216916799,0.0008765216916799,0,0,0.0008765216916799,proxy_replay_selection_v1
sciq_train_000056,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Compared with the molecules of many other substances, molecules of water are strongly attracted to what?
Options:
A. hydrogen
B. each other
C. helium
D. nothing
Answer:",each other,3,0.2932914197444916,0.0214511062949895,0.0214511062949895,0,0,0.0214511062949895,proxy_replay_selection_v1
sciq_train_000004,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the branch of science that studies the physical world?
Options:
A. Ecology
B. botany
C. physics
D. social science
Answer:",physics,3,0.2465501278638839,0.6174983382225037,0.6174983382225037,0,0,0.6174983382225037,proxy_replay_selection_v1
sciq_train_000037,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Hydras and sea anemones are examples of what form?
Options:
A. polyp
B. anemone
C. node
D. lesions
Answer:",polyp,3,0.1196738705039024,1.144156813621521,1.144156813621521,0,0,1.144156813621521,proxy_replay_selection_v1
sciq_train_000039,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the study of forces in equilibrium?
Options:
A. law of inertia
B. genomics
C. statics
D. law of conservation
Answer:",statics,3,1.1608468294143677,0.0664055496454238,0.0664055496454238,0,0,0.0664055496454238,proxy_replay_selection_v1
sciq_train_000075,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: When volume does not change, temperature is proportional to what other property?
Options:
A. Length
B. pressure
C. Density
D. resistance
Answer:",pressure,2,0.7130261063575745,0.121205098927021,0.121205098927021,0,0,0.121205098927021,proxy_replay_selection_v1
sciq_train_000066,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which gas do people exhale during each breath?
Options:
A. nitrogen
B. oxygen
C. carbon dioxide
D. carbon monoxide
Answer:",carbon dioxide,3,2.2566938400268555,0.0540339685976505,0.0540339685976505,0,0,0.0540339685976505,proxy_replay_selection_v1
sciq_train_000038,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What is the term for the hard, round object produced within the mantle of a living shelled mollusk?
Options:
A. pearl
B. ball
C. glass
D. root
Answer:",pearl,2,0.86711186170578,0.252108097076416,0.252108097076416,0,0,0.252108097076416,proxy_replay_selection_v1
sciq_train_000018,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What kind of reproduction results in offspring that are generally all genetically different?
Options:
A. asexual
B. sexual
C. individual
D. perceptual
Answer:",sexual,2,0.4169573783874511,0.0260676220059394,0.0260676220059394,0,0,0.0260676220059394,proxy_replay_selection_v1
sciq_train_000092,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe phages capable of using both modes of replicating within a bacterium?
Options:
A. temperate phages
B. bacteriophage
C. moderate phages
D. lambda phage
Answer:",temperate phages,7,0.7716928720474243,0.1626457124948501,0.1626457124948501,0,0,0.1626457124948501,proxy_replay_selection_v1
sciq_train_000065,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: If the amount of force of that is applied is increased, what happens to the work that a machine is producing?
Options:
A. it's variable
B. it's unchanged
C. it is harder
D. it is easier
Answer:",it is easier,4,1.0252089500427246,0.1501706540584564,0.1501706540584564,0,0,0.1501706540584564,proxy_replay_selection_v1
sciq_train_000009,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What are prokaryotic cells filled with?
Options:
A. chlorophyll
B. cytoplasm
C. protein
D. rna
Answer:",cytoplasm,4,1.1995081901550293,0.0923436656594276,0.0923436656594276,0,0,0.0923436656594276,proxy_replay_selection_v1
sciq_train_000047,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which type of cell can carry out more functions, eukaryotic cells or prokaryotic cells?
Options:
A. chromosomal cells
B. Prokaryotic Cells
C. both
D. eukaryotic cells
Answer:",eukaryotic cells,7,0.2242467403411865,0.1141335591673851,0.1141335591673851,0,0,0.1141335591673851,proxy_replay_selection_v1
sciq_train_000088,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Is purifying water a simple or complicated process?
Options:
A. expensive
B. impossible
C. complicated
D. simple
Answer:",complicated,2,1.035406470298767,0.1297885328531265,0.1297885328531265,0,0,0.1297885328531265,proxy_replay_selection_v1
sciq_train_000097,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Alleles that carry deadly diseases are usually which type?
Options:
A. dominant
B. predominant
C. inherited
D. recessive
Answer:",recessive,5,0.8399571180343628,0.0626799017190933,0.0626799017190933,0,0,0.0626799017190933,proxy_replay_selection_v1
sciq_train_000089,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbon atoms have six neutrons as well as how many protons?
Options:
A. ten
B. six
C. four
D. two
Answer:",six,2,1.5916811227798462,0.713665246963501,0.713665246963501,0,0,0.713665246963501,proxy_replay_selection_v1
sciq_train_000023,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What make distant objects appear both nearer and larger?
Options:
A. mirrors
B. astrolabes
C. telescopes
D. lasers
Answer:",telescopes,3,1.7825390100479126,0.1102961972355842,0.1102961972355842,0,0,0.1102961972355842,proxy_replay_selection_v1
sciq_train_000060,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: The “knee-jerk"" motion that people involuntarily perform after being struck in the knee in a certain way is an example of what kind of behavior?
Options:
A. reflex
B. sensor
C. reaction
D. spasm
Answer:",reflex,2,1.0867022275924685,0.0191286560148,0.0191286560148,0,0,0.0191286560148,proxy_replay_selection_v1
sciq_train_000080,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What paired organs help regulate blood pressure through sodium ion and water retention and loss?
Options:
A. tissues
B. lungs
C. lymph nodes
D. kidneys
Answer:",kidneys,3,0.6259971261024475,0.0608178563416004,0.0608178563416004,0,0,0.0608178563416004,proxy_replay_selection_v1
sciq_train_000048,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What changes the chemical composition of a substance and can only occur through a chemical reaction?
Options:
A. Oxygen Changes
B. carbon changes
C. chemical changes
D. mineral changes
Answer:",chemical changes,3,0.0830084308981895,0.2536347806453705,0.2536347806453705,0,0,0.2536347806453705,proxy_replay_selection_v1
sciq_train_000026,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Many cancers, as well as autism, are thought to have what component, which is certainly a factor in asthma?
Options:
A. ecological
B. critical
C. emotional
D. environmental
Answer:",environmental,2,2.1032187938690186,0.96877259016037,0.96877259016037,0,0,0.96877259016037,proxy_replay_selection_v1
sciq_train_000090,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Which organ breaks down amino acids and toxins that are in the blood?
Options:
A. kidney
B. liver
C. small intestine
D. skin
Answer:",liver,2,1.4582312107086182,0.7516408562660217,0.7516408562660217,0,0,0.7516408562660217,proxy_replay_selection_v1
sciq_train_000032,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Carbohydrates are an important group of biological molecules that includes sugars and these?
Options:
A. proteins
B. starches
C. fats
D. vitamins
Answer:",starches,3,1.99857759475708,1.8134031295776367,1.8134031295776367,0,0,1.8134031295776367,proxy_replay_selection_v1
sciq_train_000098,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Natural convection is driven by what forces?
Options:
A. magnetic
B. buoyant
C. gravitational
D. thermal
Answer:",buoyant,3,1.8478630781173704,0.8427474498748779,0.8427474498748779,0,0,0.8427474498748779,proxy_replay_selection_v1
sciq_train_000028,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Humans possess greater diversity of what type, compared to laboratory animals?
Options:
A. pathogens
B. genetics
C. elements
D. lifespans
Answer:",genetics,3,0.4386436939239502,0.2965757548809051,0.2965757548809051,0,0,0.2965757548809051,proxy_replay_selection_v1
sciq_train_000051,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: All living things are capable of what process whereby living things give rise to offspring?
Options:
A. reproduction
B. cell division
C. differentiation
D. mitosis
Answer:",reproduction,2,0.0904368162155151,0.0401980429887771,0.0401980429887771,0,0,0.0401980429887771,proxy_replay_selection_v1
sciq_train_000077,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term means a representation of an object, system, or process?
Options:
A. icon
B. pattern
C. model
D. presentation
Answer:",model,2,2.1950464248657227,0.1365058869123459,0.1365058869123459,0,0,0.1365058869123459,proxy_replay_selection_v1
sciq_train_000091,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Some soil water can flow through easily. what kind of soil is this?
Options:
A. permeable
B. porous
C. dense
D. Stationary
Answer:",permeable,4,0.4120550155639648,0.0985993072390556,0.0985993072390556,0,0,0.0985993072390556,proxy_replay_selection_v1
sciq_train_000002,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What term is used to describe when a liquid is the temperature at which its equilibrium vapor pressure is equal to the pressure exerted on the liquid by its gaseous surroundings?
Options:
A. freezing point
B. evaporating point
C. burning point
D. boiling point
Answer:",boiling point,3,0.2143182754516601,0.0787684693932533,0.0787684693932533,0,0,0.0787684693932533,proxy_replay_selection_v1
sciq_train_000043,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Of all the mineral nutrients, what contributes the most to plant growth and crop yields?
Options:
A. nitrogen
B. silicon
C. methane
D. oxygen
Answer:",nitrogen,2,0.811992347240448,0.6901760697364807,0.6901760697364807,0,0,0.6901760697364807,proxy_replay_selection_v1
sciq_train_000001,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: Virtually every task performed by living organisms requires this?
Options:
A. energy
B. metals
C. solids
D. mineral
Answer:",energy,2,3.2349374294281006,2.0996458530426025,2.0996458530426025,0,0,2.0996458530426025,proxy_replay_selection_v1
sciq_train_000007,sciq,train,allenai/sciq,"Task: Answer the science question.
Question: What part of the heart receives the blood is pumped from veins of the systemic circuit?
Options:
A. right atrium
B. left atrium
C. right ventricle
D. left ventricle
Answer:",right atrium,4,1.968524694442749,0.6067780256271362,0.6067780256271362,0,0,0.6067780256271362,proxy_replay_selection_v1
